Code;Name EN;Province;Lat;Long;1982;1990;2000;2010
CNJIN4501A;JINLING;GUANGXI;36.7961;118.195;;;;76446
CNRUC4402A;RUCHENG;GUANGDONG;25.5337202;113.6921362;19298;24143;26257;76437
CNCHE4405B;CHENGTIAN;GUANGDONG;23.194;116.471;;;78873;76380
CNJIA5106A;JIANDI;SICHUAN;28.3285;118.1042;;;64577;76374
CNPUA5108A;PUAN;SICHUAN;32.0774;105.5314;19626;26642;33998;76290
CNHON3713A;HONGHUA;SHANDONG;32.0039;118.7906;;;41018;76224
CNFAN1409A;FANCHENG;SHANXI;33.8704;113.8013;;;50529;76088
CNHUT3505A;HUTOU;FUJIAN;25.274809;117.739761;;;146710;76070
CNHAN1304A;HANDANXIAN;HEBEI;36.652773;114.3712703;16444;26787;37670;76069
CNTAN4507A;TANWEI;GUANGXI;23.1193806;113.2163733;;;;76038
CNSHO3203A;SHOUXIAN;JIANGSU;34.8476;116.4617;;;84851;76030
CNZHA3412B;ZHAOMIAO;ANHUI;33.4055;115.5222;;;90103;76025
CNXIU5201A;XIUWEN;GUIZHOU;30.0175;103.6911;37528;40622;55251;76010
CNSHU3412B;SHUIZHEN;ANHUI;33.2312;115.4722;;;84065;76007
CNWEN4509B;WENDI;GUANGXI;21.9414;110.2077;;;;75972
CNBAD3401A;BADOU;ANHUI;32.1569;117.6009;;;60222;75908
CNWUC3410A;WUCHENG;ANHUI;29.5932;118.1708;;;;75869
CNJIN3418A;JINGCHUAN;ANHUI;30.6965671;118.4198938;14504;17385;28263;75849
CNDAC4451A;DACHENG;GUANGDONG;23.6169;117.1329;16282;19147;28132;75799
CNGUA4115A;GUANGSHAN;HENAN;32.009995;114.91925;55730;56802;87418;75767
CNLIA3305A;LIANSHI;ZHEJIANG;39.896817;116.2189713;;;;75752
CNQIN3607B;QINJIANG;JIANGXI;26.3317;116.336;;;;75690
CNZHE4114A;ZHECHENG;HENAN;34.091082;115.305708;29300;32769;40177;75619
CNBAG1405A;BAGONG;SHANXI;35.6128;112.8918;;;105110;75606
CNXUA4209A;XUANHUADIAN;HUBEI;39.9241568;116.4430175;;;95202;75567
CNBAI4103C;BAIHE;HENAN;34.863;112.548;;;;75527
CNZHO5110A;ZHONGLONG;SICHUAN;29.776681;104.849866;;;;75500
CNLUX3603A;LUXI;JIANGXI;27.6347;114.0348;;;;75472
CNGON4503A;GONGCHENG;GUANGXI;22.6177;112.2761;;;43064;75449
CNZHO5306A;ZHONGCHENG;YUNNAN;28.3092;105.237;;;46962;75425
CNLIA4453A;LIANTAN;GUANGDONG;22.9351;111.7226;;;83026;75376
CNWEI6105A;WEINAN;SHAANXI;34.499995;109.509786;54229;49099;75695;75341
CNMIN4114A;MINQUAN;HENAN;34.647758;115.179594;31740;42765;60768;75318
CNZHO3602A;ZHONGBU;JIANGXI;28.8415;117.2968;;;;75287
CNLIZ3713A;LIZHUANG;SHANDONG;34.8889;118.4022;;;65970;75237
CNPIN4103A;PINGLE;HENAN;34.692537;112.502833;42808;44952;51324;75212
CNTON2301A;TONGHE;HEILONGJIANG;45.9723;128.7588;;;43663;75098
CNYAN3209B;YANHE;JIANGSU;33.3487;119.7457;;;99167;75093
CNLIN3508A;LINCHENG;FUJIAN;25.0487;116.3934;;;;75070
CNJIN4405A;JINGDOU;GUANGDONG;23.077345;113.959735;;;;75056
CNHEN4414A;HENGBEI;GUANGDONG;33.1588317;120.487971;;;42945;75047
CNZHO5002E;ZHONGDUO;CHONGQING;28.8515;108.7677;;;;75037
CNRAN3717A;RANGU;SHANDONG;35.0041;115.7331;;;28478;75031
CNSHI3709B;SHIHENG;SHANDONG;36.2002;116.5101;;;82079;75000
CNNAY5224A;NAYONG;GUIZHOU;26.777645;105.382714;42950;51840;54311;74994
CNGUH1404A;GUHAN;SHANXI;36.5162571;113.0435748;;;;74956
CNJIN5325B;JINMA;YUNNAN;44.5972;127.3849;;;27525;74937
CNHUH1501A;HUHEHAOTE;NEIMENGGU;40.277431;111.194312;20175;30737;46692;74862
CNLIU4109A;LIUTUN;HENAN;115.242526;115.242526;;;;74849
CNJIN1301A;JINGJING;HEBEI;38.032148;114.14524;;;;74844
CNSHU5110A;SHUINAN;SICHUAN;29.7692;104.8144;;;55331;74840
CNGUX3611A;GUXIANDU;JIANGXI;29.0972;116.8685;;;38568;74825
CNYUL4101A;YULONG;HENAN;29.4153445;106.1594539;;;37551;74823
CNANJ3709A;ANJIAZHUANG;SHANDONG;35.9651;116.7629;;;53122;74809
CNTAO3412A;TAOMIAO;ANHUI;33.1866;115.3625;;;95758;74793
CNDAG3408A;DAGUAN;ANHUI;31.2332;117.0176;;;75880;74777
CNSHA4210B;SHAKOU;HUBEI;29.9808;113.2855;;;90628;74722
CNDIN3607A;DINGNAN;JIANGXI;28.8122;115.4335;26442;36756;50888;74636
CNHEY4313A;HEYE;HUNAN;27.4093;112.3416;;;102436;74628
CNXIN5101C;XINMIN;SICHUAN;30.9069;104.0952;;;;74617
CNHAN3414A;HANSHAN;ANHUI;34.229;118.9675;29617;47957;76289;74589
CNDOU4407A;DOUSHAN;GUANGDONG;22.0686;112.8269;;;37074;74540
CNGUA5326A;GUANGNAN;YUNNAN;24.047778;105.0625;40276;41276;42434;74508
CNKOU3712A;KOU;SHANDONG;36.4861622;117.6920474;;;;74399
CNZHA3411A;ZHANGQIAO;ANHUI;32.3292;117.6191;;;40746;74389
CNJIT6523A;JITAI;XINJIANG;44.0196;89.5818;31239;41433;43105;74373
CNLIU4101A;LIUZHAI;HENAN;34.4841;113.5098;;;55398;74305
CNJIA4514A;JIANGZHOU;GUANGXI;29.7968;116.1443;;;112077;74195
CNERL1525A;ERLIANHAOTE;NEIMENGGU;43.653169;111.977943;;;47025;74179
CNSON3311A;SONGYUAN;ZHEJIANG;27.5262;118.7804;;;27497;74093
CNXIN4117A;XINCAI;HENAN;33.9239;116.9023;48126;53067;58270;74083
CNKAI3308A;KAIHUA;ZHEJIANG;29.137336;118.415495;56298;62630;63803;74056
CNTAN3607A;TANGJIANG;JIANGXI;25.8051;114.7397;;;;73922
CNZHA4511A;ZHAOPING;GUANGXI;24.1698;110.8053;;;48416;73900
CNZHA4290A;ZHANGGANG;HUBEI;32.3958;119.5901;;;29522;73868
CNXIN2306A;XINZHAN;HEILONGJIANG;45.6963;124.3738;;;82624;73839
CNDAY1507A;DAYANGSHU;NEIMENGGU;49.7414;124.5995;;;;73819
CNZHA4509A;ZHANGMU;GUANGXI;22.919;111.002;;;;73802
CNZHO2107A;ZHONGAN;LIAONING;41.6027;121.9814;;;112573;73774
CNSAN5203B;SANHE;GUIZHOU;29.046573;106.741248;;;;73751
CNBOL4507A;BOLAO;GUANGXI;22.1148;109.135;;;73190;73740
CNSHI4113B;SHIAN;HENAN;32.5903;112.5365;;;67275;73725
CNNAN4210A;NANPING;HUBEI;29.9145;112.0781;;;;73706
CNDAM3304A;DAMA;ZHEJIANG;30.4991;120.3475;;;49170;73704
CNHED4213A;HEDIAN;HUBEI;31.2969;117.8171;;;76714;73636
CNNAN4309D;NANDASHAN;HUNAN;29.0125;112.7102;;;;73634
CNTON5304A;TONGHAI;YUNNAN;24.110005;102.760653;34336;44450;68483;73600
CNCIY2101A;CIYUTUO;LIAONING;41.5079;122.8757;;;80125;73559
CNYAN3209A;YANGZHAI;JIANGSU;33.8399;119.6061;;;63360;73493
CNZHA6108A;ZHANGJIAPAN;SHAANXI;37.5936;108.8045;;;;73482
CNXIX4452A;XIXI;GUANGDONG;22.9842;116.164;;;90490;73449
CNJIA4412A;JIANGKOU;GUANGDONG;23.4478;111.5082;12521;14432;24264;73446
CNGUA4409A;GUANZHU;GUANGDONG;21.6972;111.1818;;;73386;73434
CNDAY1301A;DAYING;HEBEI;39.0828;116.1031;;;;73359
CNQUY4312A;QUYANG;HUNAN;26.5717;109.6898;;;;73326
CNBAI2302A;BAIQUAN;HEILONGJIANG;47.5948;126.0532;57667;70584;67235;73322
CNSAN3213A;SANGXU;JIANGSU;34.3185;118.8216;;;95855;73289
CNTAO3706A;TAOCUN;SHANDONG;35.1311;111.0614;;;25393;73276
CNANR6105A;ANREN;SHAANXI;29.6776;119.5888;;;54942;73202
CNLON4205B;LONGZHOUPING;HUBEI;30.4708;111.2018;;;;73168
CNJUN5115A;JUNLIAN;SICHUAN;28.1684;104.5028;36342;37792;55721;73154
CNCHE1301A;CHENGAN;HEBEI;36.443995;114.693301;44080;68688;60158;73149
CNZAO1311A;ZAOQIANG;HEBEI;37.5044;115.7197;32539;39434;52414;73112
CNJIU3707A;JIUSHAN;SHANDONG;36.1785;118.4779;;;43198;72911
CNCHA3206B;CHAHE;JIANGSU;32.3539;120.9188;;;;72907
CNDON4408A;DONGLI;GUANGDONG;26.9644;114.2858;;;;72865
CNPAN6103A;PANXI;SHAANXI;27.1532;120.1189;;;53947;72858
CNFUF6103A;FUFENG;SHAANXI;34.37541;107.900219;46762;54026;60037;72838
CNXUZ3402A;XUZHEN;ANHUI;27.2254;118.09;;;;72810
CNWEN3709B;WENYANG;SHANDONG;35.953;116.8744;;;78089;72713
CNHAN1301A;HANTAI;HEBEI;38.318746;114.846626;;;65625;72633
CNDON3201A;DONGBA;JIANGSU;31.2943;119.0577;;;96834;72604
CNJIN2206A;JINGYU;JILIN;42.3856;126.7818;;;54744;72592
CNJIN3210A;JINGHE;JIANGSU;29.4866;104.7998;11767;15099;32205;72554
CNXIN3714A;XINZHAI;SHANDONG;39.3579;118.7922;;;;72550
CNWAN3416B;WANGREN;ANHUI;33.1269;115.9213;;;105598;72479
CNHUA6206A;HUANGYANG;GANSU;32.221;106.3637;;;42432;72448
CNHUO4110A;HUOLONG;HENAN;32.0725;121.2751;;;57856;72430
CNGUY4331A;GUYANG;HUNAN;36.4029;112.0238;;;31356;72378
CNZHA2109A;ZHANGWU;LIAONING;42.3791;122.5273;;;46848;72310
CNSHU4208A;SHUANGHE;HUBEI;43.4651;126.1755;;;45687;72291
CNDAW3709A;DAWENKOU;SHANDONG;35.9489;117.0858;;;72958;72289
CNLAI1306B;LAIYUAN;HEBEI;39.3516;114.6856;34911;44084;51335;72280
CNJIA5106B;JIANNAN;SICHUAN;30.432;108.5512;;;67505;72222
CNDAJ4409A;DAJING;GUANGDONG;43.4211;118.3154;;;78984;72211
CNGAO4301A;GAOTANGLING;HUNAN;28.3801;112.8147;;;57502;72171
CNLUY4116A;LUYI;HENAN;33.0993;112.0366;39376;52555;68499;72156
CNLUO3209A;LUOQIAO;JIANGSU;26.2426;112.463;;;63882;72102
CNBEI4408B;BEIHE;GUANGDONG;39.2296;115.7445;;;;72099
CNSAN3501A;SANSHAN;FUJIAN;32.1115;119.4894;;;;72061
CNCHE4105A;CHENGGUAN;HENAN;35.5602;114.5504;;;;72046
CNBIA3709A;BIANYUAN;SHANDONG;36.0035;116.8646;;;50175;72002
CNLEN4208A;LENGSHUI;HUBEI;28.9022;120.3462;;;68636;71963
CNHON4305A;HONGYAN;HUNAN;26.9021;110.5082;;;95685;71935
CNLIN4113A;LINBA;HENAN;32.56;111.8978;;;56782;71855
CNMAT3713A;MATOU;SHANDONG;34.6507;118.2549;;;;71854
CNDAT4513A;DATANG;GUANGXI;29.6869;120.1581;;;;71797
CNCAO3413A;CAOGOU;ANHUI;33.3662;117.7161;;;51502;71781
CNSHI4408B;SHIJING;GUANGDONG;24.626;118.4258;;;143516;71758
CNLON5224B;LONGCHANG;GUIZHOU;26.8468;105.2516;;;;71730
CNMAP4509A;MAPO;GUANGXI;22.4943;110.2269;;;69263;71693
CNLUO3610A;LUOHU;JIANGXI;28.09;116.3665;;;25570;71680
CNGUY3717A;GUYINGJI;SHANDONG;34.950617;115.665106;;;45965;71603
CNDAP4502A;DAPU;GUANGXI;24.6686;109.2336;;;;71515
CNXIN4209A;XINCHENG;HUBEI;31.4885;114.2575;;;;71513
CNDUN3608A;DUNHOU;JIANGXI;27.0467;114.8955;;;;71497
CNSIY4506A;SIYANG;GUANGXI;22.1511;107.979;;;30168;71468
CNGAI3503A;GAIWEI;FUJIAN;25.3469;118.8061;;;68293;71460
CNDIN1409A;DINGXIANG;SHANXI;27.8387;107.2415;35290;45280;49901;71444
CNXIA3610A;XIANGSHAN;JIANGXI;31.480946;106.906927;;;;71435
CNTAN3408A;TANGGOU;ANHUI;30.7987;117.4832;;;27063;71421
CNCHA4290A;CHANGTANGKOU;HUBEI;30.3975;113.5585;;;39748;71404
CNSHU3416C;SHUANGGOU;ANHUI;34.0439;117.5762;;;;71349
CNZHU4305A;ZHUSHI;HUNAN;27.083488;110.691525;;;;71329
CNDUS3304A;DUSHANGANG;ZHEJIANG;25.8236026;107.5408644;;;;71327
CNANL4103A;ANLE;HENAN;32.9093;118.8479;;;69690;71327
CNSAN3209A;SANZAO;JIANGSU;33.8834;119.771;;;111594;71326
CNZHI5101A;ZHIHE;SICHUAN;31.3404972;120.7021625;;;;71322
CNFEN3609A;FENGCHUAN;JIANGXI;29.8075;119.7706;;;30378;71283
CNWUX5002B;WUXI;CHONGQING;31.3101;118.6565;;;;71270
CNWUX5002A;WUXIXIAN;CHONGQING;31.395403;109.618521;25183;32673;36120;71270
CNWUX6107A;WUXIXIAN;SHAANXI;31.395403;109.618521;;;;71270
CNXIE6107A;XIECUN;SHAANXI;33.184298;107.447855;;;74174;71270
CNSIZ1405A;SIZHUANG;SHANXI;39.1771;116.0395;;;67260;71232
CNJIU4290A;JIUZHEN;HUBEI;24.0485;117.7053;;;;71216
CNHAN5305A;HANZHUANG;YUNNAN;40.18;117.2573;;;;71213
CNSHA3713A;SHAGOU;SHANDONG;36.0459;118.6419;;;48372;71184
CNNIH3414A;NIHE;ANHUI;31.0867;117.3177;;;55517;71165
CNNAN4116B;NANFENG;HENAN;33.6392;115.4844;;;;71116
CNHAI3310A;HAIYOU;ZHEJIANG;39.9589396;116.7893881;;;;71113
CNMAD4508A;MADONG;GUANGXI;33.974688;110.5864793;;;;71085
CNDAT3717A;DATIANJI;SHANDONG;;;;;43552;71075
CNYIN1406A;YINGXIAN;SHANXI;39.6429082;113.2172509;29292;42764;61825;71070
CNDAC3702B;DACHANG;SHANDONG;39.8918;116.9434;;;89534;71064
CNXIA3307A;XIAOSHUN;ZHEJIANG;29.1882;119.8682;;;57072;71012
CNNAN4501B;NANXIANG;GUANGXI;22.597;109.1448;;;55196;71004
CNDON3709B;DONGDOU;SHANDONG;30.4486624;120.5888475;;;117590;70999
CNLUQ3411A;LUQIAO;ANHUI;32.5588;117.2209;;;;70974
CNSHE4206A;SHENGKANG;HUBEI;31.5601094;121.7652032;;;64301;70954
CNXIT4417A;XITOU;GUANGDONG;21.6453;111.771;;;;70953
CNJIU4690A;JIUSUO;HAINAN;18.4405;108.9113;;;34280;70950
CNWAN4305A;WANTOUQIAO;HUNAN;26.8413;110.6181;;;66639;70863
CNGON4415A;GONGPING;GUANGDONG;23.0615;115.3985;;;109674;70859
CNLET3416A;LETU;ANHUI;33.1439;116.5374;;;47128;70823
CNHEG3707A;HEGUAN;SHANDONG;36.8903;118.5793;;;33174;70820
CNJIA5304A;JIANGCHENG;YUNNAN;24.4278;102.8037;;;;70812
CNJIN4304A;JINLAN;HUNAN;27.1287;112.0941;;;66173;70784
CNLON1408A;LONGXING;SHANXI;47.4896;122.7742;;;63134;70737
CNFAN3402A;FANCHANG;ANHUI;31.101782;118.198703;35838;60221;71145;70736
CNXIL4290A;XILIUHE;HUBEI;30.3173;113.6879;;;48356;70735
CNDAJ5304A;DAJIE;YUNNAN;24.2949;102.7536;;;;70732
CNLUJ5305A;LUJIANG;YUNNAN;27.6457866;113.5296674;;;;70701
CNDUO4290B;DUOBAO;HUBEI;30.6732;112.6884;;;65371;70697
CNENJ3608A;ENJIANG;JIANGXI;27.3131;115.4215;;;;70696
CNHUA4301B;HUANGHUA;HUNAN;28.234921;113.189132;;;;70645
CNHON4110A;HONGCHANG;HENAN;23.1228;116.3092;;;46578;70642
CNBAO1522A;BAOSHI;NEIMENGGU;45.8314;121.1689;;;47026;70620
CNXIN3301A;XINDENG;ZHEJIANG;29.9706;119.7283;;;66830;70580
CNDON3715A;DONGGUCHENG;SHANDONG;36.5261;115.3193;;;44294;70579
CNCIQ3708A;CIQIU;SHANDONG;35.6576;116.4105;;;72218;70562
CNGUA4412B;GUANGNING;GUANGDONG;23.634675;112.44069;45153;47718;60743;70437
CNTAI4402A;TAIPING;GUANGDONG;24.9472;114.0628;;;;70422
CNWUK2201A;WUKESHU;JILIN;44.7792;126.1441;;;;70363
CNTIA3709A;TIANBAO;SHANDONG;24.5927;117.5623;;;26112;70329
CNHAI3410A;HAIYANG;ANHUI;29.7791;118.1706;;;;70325
CNQIA2302A;QIANFENG;HEILONGJIANG;47.7666;126.2117;;;69573;70298
CNJIA4412B;JIAOTANG;GUANGDONG;29.3055;115.9292;;;56036;70295
CNLIC3416A;LICANG;ANHUI;33.028401;116.718344;;;46385;70277
CNGUI4511A;GUILING;GUANGXI;23.5894;116.2392;;;50728;70270
CNHON3412B;HONGHEQIAO;ANHUI;32.4792;115.5072;;;81914;70259
CNXIN3304A;XINDAI;ZHEJIANG;30.819696;121.08105;;;53964;70209
CNPIN4409A;PINGDING;GUANGDONG;22.0281;110.4118;;;65831;70189
CNLIA4513A;LIANGJIANG;GUANGXI;26.197364;119.539704;;;34720;70172
CNDAG1308A;DAGE;HEBEI;41.203;116.6402;;;;70098
CNPAN6205A;PANAN;GANSU;34.7534;105.1144;16722;19304;42313;70072
CNLUJ3213A;LUJI;JIANGSU;33.5927;118.6336;;;78536;70028
CNFEN4210A;FENGKOU;HUBEI;30.1285;113.8275;;;50380;69994
CNSHA3501B;SHAPU;FUJIAN;25.4396;119.5158;;;62810;69992
CNLIA3709A;LIANGZHUANG;SHANDONG;35.9478;117.2366;;;36011;69986
CNLIN4513A;LINGNAN;GUANGXI;23.8167;108.8798;;;37625;69891
CNDIN4116A;DINGJI;HENAN;33.7106;118.9795;;;62964;69833
CNLIU5103A;LIUJIA;SICHUAN;29.4512;104.1156;;;76047;69802
CNQIN5114A;QINGLONG;SICHUAN;27.952719;112.052961;17301;22261;25622;69717
CNXIN5110B;XINDIAN;SICHUAN;29.444;104.6774;;;84715;69614
CNXIA4452A;XIANAN;GUANGDONG;27.551279;116.035411;;;;69592
CNLIQ3418A;LIQIAO;ANHUI;40.0422;116.6612;;;59110;69524
CNKUA2106A;KUANDIAN;LIAONING;40.73;124.7825;;;;69485
CNHUT3709A;HUTUN;SHANDONG;36.2026;116.5827;;;76566;69469
CNSIS4409A;SISHUI;GUANGDONG;35.6524199;117.280153;;;;69436
CNYON1304A;YONGNIAN;HEBEI;29.131;104.8751;47604;62918;93417;69406
CNTEY3209A;TEYONG;JIANGSU;33.5109;120.2589;;;83362;69384
CNLAN4311A;LANSHAN;HUNAN;23.5552;107.8324;31104;46982;54935;69372
CNHUA3607A;HUANGBEI;JIANGXI;26.693008;115.8506155;;;;69356
CNZHU5101A;ZHUGAO;SICHUAN;30.6354;104.7296;;;101505;69334
CNSUI2312B;SUILENG;HEILONGJIANG;47.2348;127.1082;;;53800;69334
CNXIN4305B;XINNING;HUNAN;31.0766;107.8691;;;;69332
CNQIN3207B;QINGHU;JIANGSU;34.6737;118.8143;;;105752;69331
CNJIN4452A;JINGHAI;GUANGDONG;23.0244;116.5205;;;;69300
CNLIP5226A;LIPING;GUIZHOU;26.230385;109.136724;34654;44662;61031;69250
CNFEN5106A;FENGDIAN;SICHUAN;31.6347;114.3702;;;62768;69206
CNSHI4206A;SHIQIAO;HUBEI;32.3379;111.976;;;33998;69204
CNYEC6531A;YECHENG;XINJIANG;37.882989;77.413835;41002;52097;61555;69190
CNLIB3206A;LIBAO;JIANGSU;32.5583;120.6855;;;80125;69184
CNHEI3413A;HEITA;ANHUI;33.5859;118.056;;;48161;69168
CNFEN6103B;FENGMING;SHAANXI;34.442473;107.624119;;;;69125
CNDAZ3715A;DAZHANGJIA;SHANDONG;35.8851;115.3964;;;75809;69109
CNLIM4114A;LIMIN;HENAN;34.7774251;114.8313664;;;156804;69105
CNTON4113A;TONGZHAIPU;HENAN;32.8012;112.713;;;72002;69101
CNSHA4113B;SHANGJI;HENAN;33.1177;111.4895;;;80955;68982
CNSHI5325A;SHIPING;YUNNAN;23.705936;102.494983;46020;50580;84004;68968
CNJIU3716A;JIUHU;SHANDONG;37.0327;117.6257;;;73670;68967
CNSHU4110A;SHUNDIAN;HENAN;31.319519;120.7113736;;;;68941
CNYIN4408B;YINGZAI;GUANGDONG;21.48227;109.924347;;;;68868
CNLUJ5114A;LUJIA;SICHUAN;29.820773;104.367716;;;37980;68840
CNLIU2110C;LIUERBAO;LIAONING;41.2171;122.9171;;;;68832
CNLUO5306A;LUOKAN;YUNNAN;27.7299;104.6739;;;30546;68789
CNCHE5301A;CHENGGONG;YUNNAN;24.885531;102.821468;11554;21159;40552;68748
CNSHA3213A;SHANGTANG;JIANGSU;33.359;118.0371;;;101714;68730
CNXIN4210B;XINGOU;HUBEI;30.1261;112.95;;;;68713
CNPIN3608A;PINGDOU;JIANGXI;29.609076;103.584135;;;;68706
CNLUA1308A;LUANPING;HEBEI;40.9252;117.3358;29739;37982;40508;68678
CNNAN3713A;NANGU;SHANDONG;34.9032;118.5603;;;53934;68676
CNJIY4190A;JIYUANSHI ZHICHENG;HENAN;35.04613;112.600987;;;;68670
CNCAI5001A;CAIJIA;CHONGQING;43.3976;124.6668;;;30370;68647
CNCHE6205A;CHENGGUAN;GANSU;34.7428;105.3405;;;;68643
CNXIA3401A;XIAOMIAO;ANHUI;31.8552;117.0444;;;67743;68591
CNRAN4113A;RANGDONG;HENAN;32.8446;112.2774;;;69252;68496
CNLUQ3717A;LUQUAN;SHANDONG;35.2758;115.2152;;;;68402
CNSHE3713A;SHENGLI;SHANDONG;45.7938;128.0178;;;61418;68400
CNXIW6104A;XIWU;SHAANXI;29.6787;121.4818;;;75066;68385
CNYAN2301A;YANSHOU;HEILONGJIANG;45.4435;128.3046;35052;59505;66443;68380
CNSHA4501A;SHANGLIN;GUANGXI;23.431823;108.604989;37254;44486;46624;68376
CNMAG5326A;MAGUAN;YUNNAN;23.0083;104.393;;;23426;68360
CNZHU4210A;ZHUHE;HUBEI;29.7372;113.1208;;;85808;68322
CNMAC3708A;MACUN;SHANDONG;35.4985;116.2701;;;78956;68310
CNXIY1411A;XIYING;SHANXI;36.7106;113.0616;;;45219;68248
CNXIY4305A;XIYAN;HUNAN;38.6112;115.8827;;;43019;68245
CNQUJ5325A;QUJIANG;YUNNAN;23.9664;102.7925;;;;68239
CNLIN4409C;LINGMEN;GUANGDONG;21.5724;111.3835;;;;68230
CNGUO4113A;GUOTAN;HENAN;32.5296;112.5962;;;65469;68169
CNANP4313A;ANPING;HUNAN;38.2378;115.4936;14647;18006;37405;68169
CNCHE4509A;CHENGJUN;GUANGXI;22.5776;109.9949;;;55642;68153
CNGUJ1408B;GUJIANG;SHANXI;27.1784;114.7913;;;;68127
CNJIN4412C;JINLI;GUANGDONG;32.8483;118.1808;;;;68082
CNLAI3411A;LAIAN;ANHUI;32.452172;118.435792;45219;59743;74319;68024
CNQUA4503A;QUANZHOU;GUANGXI;25.95198;111.104161;;;;67926
CNMIN3716A;MINGJI;SHANDONG;36.9265;117.6282;;;65627;67904
CNWAN3701A;WANDE;SHANDONG;36.323;116.8552;;;52533;67894
CNWUY4111A;WUYANG;HENAN;33.437877;113.609286;24221;31423;40922;67863
CNHAL2201A;HALAHAI;JILIN;44.6651;125.1162;;;23356;67854
CNYAN4310A;YANQUAN;HUNAN;25.1862;112.9218;;;62317;67820
CNHUA3711A;HUANGDUN;SHANDONG;34.1242;118.057;;;51240;67794
CNYAN4313A;YANGSHI;HUNAN;28.9257;105.8943;;;25162;67740
CNQIN6404A;QINGHE;NINGXIA;25.0712359;102.7493191;28328;42634;60503;67720
CNCHA4309A;CHANGTANG;HUNAN;28.3543;111.7909;;;81800;67691
CNLIN4503A;LINGUI;GUANGXI;25.2359;110.2016;27830;33053;49822;67666
CNLAO6107B;LAODAOSI;SHAANXI;33.1587;106.8913;;;73276;67665
CNANF4307A;ANFU;HUNAN;29.362;105.4662;;;41321;67621
CNFUL3602A;FULIANG;JIANGXI;29.375;117.2461;20785;25871;31920;67613
CNQIA5226A;QIANDONGNAN;GUIZHOU;26.583442;107.982859;23561;29263;46440;67604
CNZHE5226A;ZHENYUAN;GUIZHOU;27.049109;108.42969;18880;24121;28915;67604
CNGAO1306A;GAOYANG;HEBEI;38.698;115.7815;32593;42718;52441;67582
CNCHU3206A;CHUANJIANG;JIANGSU;31.99615;121.033401;;;;67578
CNAGA5303A;AGANG;YUNNAN;31.3376127;121.8273707;;;;67563
CNMEN4508A;MENGWEI;GUANGXI;22.20919;107.228384;;;64617;67557
CNWAN4508A;WANNIAN;GUANGXI;23.3197201;109.9944712;;;;67557
CNWAN3611B;WANNIAN;JIANGXI;31.4089;105.845;21801;36749;46961;67557
CNLEA4309A;LEAN;HUNAN;31.1118;104.9915;;;76770;67491
CNGAO4102A;GAOYANG;HENAN;34.4925;114.6795;;;;67473
CNBAN3713A;BANQUAN;SHANDONG;35.1275;118.6956;;;42109;67468
CNJIE3602A;JIEDU;JIANGXI;28.944759;117.175919;;;;67451
CNQIA5304A;QIANWEI;YUNNAN;40.1885;120.0947;;;49820;67419
CNHUO1505A;HUOLINGUOLE;NEIMENGGU;45.531402;119.66371;38368;41051;56041;67407
CNXUJ3713A;XUJIAHU;SHANDONG;35.7225;118.6158;;;52484;67356
CNXIA3607C;XIAOJIANG;JIANGXI;27.5885;120.4924;;;;67311
CNBAI3414A;BAIHU;ANHUI;31.2156;117.4458;;;37097;67299
CNCAI4211A;CAISHAN;HUBEI;29.9365;115.8219;;;62209;67260
CNBAI1305A;BAITA;HEBEI;36.8783;114.2998;;;63616;67260
CNFUR3608A;FURONG;JIANGXI;41.9504;122.0073;;;22440;67244
CNWEN1504A;WENGNIUTE;NEIMENGGU;42.936188;119.00658;31412;36442;54560;67226
CNZAN3706A;ZANGJIAZHUANG;SHANDONG;37.4672;120.9797;;;33892;67218
CNPIN4404A;PINGSHA;GUANGDONG;22.1206;113.1809;;;48225;67149
CNLAB4502A;LABAO;GUANGXI;24.2298;109.3216;;;41615;67035
CNHAN5002A;HANJIA;CHONGQING;29.2742;108.1828;;;;67001
CNYUX1403A;YUXIAN;SHANXI;38.085619;113.41233;;;;66925
CNYAN4304C;YANGQUAN;HUNAN;35.9294;109.265;;;;66821
CNGUH3209A;GUHE;JIANGSU;33.6047;119.5174;;;111940;66816
CNBAI3713A;BAIYAN;SHANDONG;35.2448;117.5514;;;32200;66813
CNLIN1411A;LINQUAN;SHANXI;27.0357;105.8555;;;32310;66809
CNTUL2308A;TULONGSHAN;HEILONGJIANG;46.3381;130.1879;;;30821;66763
CNLON4501A;LONGAN;GUANGXI;23.1923214;107.6925142;37142;46976;47494;66740
CNTAN4415A;TANXI;GUANGDONG;29.6194;119.9374;;;23080;66704
CNFAN3714A;FANGSI;SHANDONG;36.9295;116.474;;;64430;66695
CNMEI3609A;MEILIN;JIANGXI;28.2838;115.6546;;;78156;66669
CNHUA3609A;HUANGMAO;JIANGXI;28.701403;117.194396;;;46768;66645
CNPIN4507A;PINGNAN;GUANGXI;22.4945;109.2414;;;39719;66639
CNLIA4416A;LIANPING;GUANGDONG;23.743538;114.700447;33162;42680;66559;66639
CNLIA4507A;LIANPING;GUANGXI;30.340285;104.641484;;;;66639
CNGUS2106A;GUSHAN;LIAONING;42.0773;119.2659;;;69648;66614
CNDUC6105A;DUCUN;SHAANXI;31.1263;120.452;;;;66609
CNCUO3401A;CUOZHEN;ANHUI;31.8272;117.4518;;;;66539
